Licitações que incluem este item de material. > uri,Intenções de registro de preço que incluem este item de material. > uri,Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
/licitacoes/v1/licitacoes?item_material=111406,/licitacoes/v1/irps?item_material=111406,111406,"PLACA REDE, PLACA PARA REDE DE COMUNICACAO DE DADOS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,231: PLACA REDE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=111430,/licitacoes/v1/irps?item_material=111430,111430,"UNIDADE DE LIMPEZA FITA MAGNETICA, UNIDADE DE LIMPEZA FITA MAGNETICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,13175: UNIDADE DE LIMPEZA FITA MAGNETICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=111449,/licitacoes/v1/irps?item_material=111449,111449,"CONJUNTO PARA PLOTTER, CONJUNTO ( KIT ) MANUTENCAO COPIADORA /","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,5666: CONJUNTO PARA PLOTTER,Ativo,Não
/licitacoes/v1/licitacoes?item_material=111490,/licitacoes/v1/irps?item_material=111490,111490,"SISTEMA  ( EQUIPAMENTO / SOFTWARE ) GERENCIAMENTO, SISTEMA  ( EQUIPAMENTO / SOFTWARE ) GERE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,12100: SISTEMA  ( EQUIPAMENTO / SOFTWARE ) GERENCIAMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=111554,/licitacoes/v1/irps?item_material=111554,111554,"UNIDADE CD-ROM, UNIDADE DE CD ROM","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13164: UNIDADE CD-ROM,Ativo,Não
/licitacoes/v1/licitacoes?item_material=111627,/licitacoes/v1/irps?item_material=111627,111627,"PROGRAMA ( SOFTWARE ) - SEGURANCA, PROGRAMA ( SOFTWARE ) - SEGURANCA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11243: PROGRAMA ( SOFTWARE ) - SEGURANCA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=112755,/licitacoes/v1/irps?item_material=112755,112755,"TORRE CD ROM, TORRE PARA CD - ROM","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,242: TORRE CD ROM,Ativo,Não
/licitacoes/v1/licitacoes?item_material=113000,/licitacoes/v1/irps?item_material=113000,113000,"CONCENTRADOR, UNIDADE CONCENTRADORA EQUIPAMENTO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,212: CONCENTRADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=116661,/licitacoes/v1/irps?item_material=116661,116661,"IMPRESSORA - BOBINA, IMPRESSORA - BOBINA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,8308: IMPRESSORA - BOBINA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=118044,/licitacoes/v1/irps?item_material=118044,118044,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) - ELABORACAO RETRA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=120979,/licitacoes/v1/irps?item_material=120979,120979,"TELA PROTEÇÃO MONITOR, TELA PROTECAO MONITOR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7050: COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,241: TELA PROTEÇÃO MONITOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=121568,/licitacoes/v1/irps?item_material=121568,121568,"TONALIZADOR, TONER IMPRESSORA - LIQUIDO / SECO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=122971,/licitacoes/v1/irps?item_material=122971,122971,"SWITCH, COMUTADOR DE DADOS ( REDE MICRO - SWITCH","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,5522: SWITCH,Ativo,Não
/licitacoes/v1/licitacoes?item_material=123420,/licitacoes/v1/irps?item_material=123420,123420,"PROGRAMA ( SOFTWARE ) SEGURANCA / ANTIVIRUS, PROGRAMA ( SOFTWARE ) SEGURANCA / ANTIVI","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11250: PROGRAMA ( SOFTWARE ) SEGURANCA / ANTIVIRUS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=123439,/licitacoes/v1/irps?item_material=123439,123439,"SOFTWARE ANALISADOR PROTOCOLO / REDE, PROGRAMA ( SOFTWARE ) ANALISADOR PROTOCO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11244: SOFTWARE ANALISADOR PROTOCOLO / REDE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=123447,/licitacoes/v1/irps?item_material=123447,123447,"PROGRAMA ( SOFTWARE ) GERENCIAMENTO REDE / CENTRAL ATENDIMENTO, PROGRAMA ( SOFTWARE ) GERENCIAMENTO REDE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11249: PROGRAMA ( SOFTWARE ) GERENCIAMENTO REDE / CENTRAL ATENDIMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=123722,/licitacoes/v1/irps?item_material=123722,123722,"UNIDADE CENTRAL PROCESSAMENTO, PLACA MAE / CPU","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7021: UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS,243: UNIDADE CENTRAL PROCESSAMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=125563,/licitacoes/v1/irps?item_material=125563,125563,"DISTRIBUIDOR INTERNO OTICO, DISTRIBUIDOR INTERNO OTICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,6357: DISTRIBUIDOR INTERNO OTICO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=126802,/licitacoes/v1/irps?item_material=126802,126802,"FITA LIMPEZA DRIVE, FITA LIMPEZA DRIVE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,7597: FITA LIMPEZA DRIVE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=127906,/licitacoes/v1/irps?item_material=127906,127906,"IMPRESSORA MULTIFUNCIONAL, IMPRESSORA MULTIFUNCAO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,226: IMPRESSORA MULTIFUNCIONAL,Ativo,Não
/licitacoes/v1/licitacoes?item_material=128295,/licitacoes/v1/irps?item_material=128295,128295,"IMPRESSORA / COMPONENTE - LASER, IMPRESSORA / COMPONENTE - LASER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13578: IMPRESSORA / COMPONENTE - LASER,Ativo,Não
/licitacoes/v1/licitacoes?item_material=129763,/licitacoes/v1/irps?item_material=129763,129763,"CABO REDE COMPUTADOR, CABO REDE COMPUTADOR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=129968,/licitacoes/v1/irps?item_material=129968,129968,"PEÇA/ACESSÓRIO/SUPRIMENTO ETIQUETADORA, UNIDADE ARMAZENAMENTO DISCO OTICO - JUKE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13154: PEÇA/ACESSÓRIO/SUPRIMENTO ETIQUETADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=130354,/licitacoes/v1/irps?item_material=130354,130354,"SERVIDOR IMPRESSÃO, SERVIDOR IMPRESSAO ( PRINT SERVER )","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,239: SERVIDOR IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=130575,/licitacoes/v1/irps?item_material=130575,130575,"EQUIPAMENTO / ACESSÓRIO ROBÓTICO, ROBO MOVEL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,11765: EQUIPAMENTO / ACESSÓRIO ROBÓTICO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=130605,/licitacoes/v1/irps?item_material=130605,130605,"FITA IMPRESSORA - CODIGO DE BARRA, FITA IMPRESSORA - CODIGO DE BARRA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,7585: FITA IMPRESSORA - CODIGO DE BARRA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=131644,/licitacoes/v1/irps?item_material=131644,131644,"EQUIPAMENTO DISTRIBUIÇÂO CABOS, EQUIPAMENTO DISTRIBUICAO CABOS (PATCH PA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,6775: EQUIPAMENTO DISTRIBUIÇÂO CABOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=131890,/licitacoes/v1/irps?item_material=131890,131890,"CURSOR MESA DIGITALIZADORA, CURSOR MESA DIGITALIZADORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,6026: CURSOR MESA DIGITALIZADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=131903,/licitacoes/v1/irps?item_material=131903,131903,"SERVIDOR DE REDE, SERVIDOR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,12050: SERVIDOR DE REDE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=132047,/licitacoes/v1/irps?item_material=132047,132047,"FITA GRAVAÇÃO DADOS, FITA GRAVACAO DADOS (DAT)","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,7582: FITA GRAVAÇÃO DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=132543,/licitacoes/v1/irps?item_material=132543,132543,"RIBBON, FITA IMPRESSORA TERMICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,7590: RIBBON,Ativo,Não
/licitacoes/v1/licitacoes?item_material=132551,/licitacoes/v1/irps?item_material=132551,132551,"ARMAZENAMENTO FOTO ( SMARTMEDIA ), ARMAZENAMENTO FOTO ( SMARTMEDIA )","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,3020: ARMAZENAMENTO FOTO ( SMARTMEDIA ),Ativo,Não
/licitacoes/v1/licitacoes?item_material=132659,/licitacoes/v1/irps?item_material=132659,132659,"CARTUCHO TONER COPIADORA / IMPRESSORA PANASONIC, FILME PARA PLOTER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7442: CARTUCHO TONER COPIADORA / IMPRESSORA PANASONIC,Ativo,Não
/licitacoes/v1/licitacoes?item_material=132667,/licitacoes/v1/irps?item_material=132667,132667,"LONA PARA PLOTER, LONA PARA PLOTER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,8916: LONA PARA PLOTER,Ativo,Não
/licitacoes/v1/licitacoes?item_material=132934,/licitacoes/v1/irps?item_material=132934,132934,"DISCO COMPACTO - CD/DVD, DISCO COMPACTO (CD) - MULTIMIDIA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,6251: DISCO COMPACTO - CD/DVD,Ativo,Não
/licitacoes/v1/licitacoes?item_material=133132,/licitacoes/v1/irps?item_material=133132,133132,"EQUIPAMENTO SEGURANÇA REDE, EQUIPAMENTO SEGURANCA REDE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,6853: EQUIPAMENTO SEGURANÇA REDE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=133302,/licitacoes/v1/irps?item_material=133302,133302,"FILME IMPRESSORA, FILME PARA IMPRESSORA DIGITAL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7440: FILME IMPRESSORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=133795,/licitacoes/v1/irps?item_material=133795,133795,"CONJUNTO LIMPEZA DRIVE, CONJUNTO (KIT) LIMPEZA DRIVE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,5686: CONJUNTO LIMPEZA DRIVE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=134120,/licitacoes/v1/irps?item_material=134120,134120,"EQUIPAMENTO DE AVALIACAO - QUALIDADE / ATENDIMENTO, EQUIPAMENTO DE AVALIACAO - QUALIDADE / A","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,6661: EQUIPAMENTO DE AVALIACAO - QUALIDADE / ATENDIMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=134147,/licitacoes/v1/irps?item_material=134147,134147,"UNIDADE GRAVADORA CD / DVD, UNIDADE GRAVADORA - DVD","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13182: UNIDADE GRAVADORA CD / DVD,Ativo,Não
/licitacoes/v1/licitacoes?item_material=134562,/licitacoes/v1/irps?item_material=134562,134562,"PLACA DE TV/RADIO, PLACA DE TV/RADIO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,10844: PLACA DE TV/RADIO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=137464,/licitacoes/v1/irps?item_material=137464,137464,"DISQUETE - URNA ELETRONICA, DISQUETE - URNA ELETRONICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,6337: DISQUETE - URNA ELETRONICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=137600,/licitacoes/v1/irps?item_material=137600,137600,"PAINEL ELETRONICO - SISTEMA AUTO-ATENDIMENTO, PAINEL ELETRONICO - SISTEMA AUTO-ATENDIM","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,10307: PAINEL ELETRONICO - SISTEMA AUTO-ATENDIMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=137618,/licitacoes/v1/irps?item_material=137618,137618,"EMISSOR DE SENHA - SISTEMA AUTO-ATENDIMENTO, EMISSOR DE SENHA - SISTEMA AUTO-ATENDIME","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,6526: EMISSOR DE SENHA - SISTEMA AUTO-ATENDIMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=137634,/licitacoes/v1/irps?item_material=137634,137634,"PAINEL DIGITAL DE VOTACAO, PAINEL DIGITAL DE VOTACAO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,10305: PAINEL DIGITAL DE VOTACAO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=137766,/licitacoes/v1/irps?item_material=137766,137766,"SISTEMA CONTÍNUO TINTA IMPRESSORA / COPIADORA, FITA EQUIPAMENTO GRAVACAO CARTAO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7577: SISTEMA CONTÍNUO TINTA IMPRESSORA / COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=138363,/licitacoes/v1/irps?item_material=138363,138363,"PLACA FAX MODEM, PLACA FAX MODEM","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,236: PLACA FAX MODEM,Ativo,Não
/licitacoes/v1/licitacoes?item_material=138380,/licitacoes/v1/irps?item_material=138380,138380,"CAPTADOR DE VÍDEO E ÁUDIO, PLACA CONTROLADORA VIDEO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,10818: CAPTADOR DE VÍDEO E ÁUDIO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=139343,/licitacoes/v1/irps?item_material=139343,139343,"REDE INFORMÁTICA - PEÇA / ACESSÓRIO, REDE INFORMATICA - PECA / ACESSORIO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,11508: REDE INFORMÁTICA - PEÇA / ACESSÓRIO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=140031,/licitacoes/v1/irps?item_material=140031,140031,"TINTA OFSETE, TINTA OFFSET","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=140252,/licitacoes/v1/irps?item_material=140252,140252,"CHAVEADORAS, CHAVEADORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,283: CHAVEADORAS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=140317,/licitacoes/v1/irps?item_material=140317,140317,"CONVERSOR VÍDEO, CONVERSORA VIDEO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7042: DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES,214: CONVERSOR VÍDEO,Ativo,Não
